Datetime,City,Weather,Wind_speed,humidity,temperature
30/12/2018 17:32:28,Las Palmas de Gran Canaria,broken clouds,2.1,64,20
30/12/2018 17:47:31,Las Palmas de Gran Canaria,broken clouds,2.1,64,20
30/12/2018 18:02:34,Las Palmas de Gran Canaria,broken clouds,2.1,64,20
30/12/2018 18:17:37,Las Palmas de Gran Canaria,broken clouds,2.1,64,20
30/12/2018 18:32:40,Las Palmas de Gran Canaria,broken clouds,2.6,68,19
30/12/2018 18:47:43,Las Palmas de Gran Canaria,broken clouds,2.6,68,19
30/12/2018 19:02:46,Las Palmas de Gran Canaria,broken clouds,2.1,68,19
30/12/2018 19:17:49,Las Palmas de Gran Canaria,broken clouds,2.1,68,19
30/12/2018 20:24:12,Las Palmas de Gran Canaria,few clouds,1.5,72,18
30/12/2018 20:33:42,Las Palmas de Gran Canaria,few clouds,2.6,67,17
30/12/2018 20:48:49,Las Palmas de Gran Canaria,few clouds,2.6,67,17
30/12/2018 21:03:52,Las Palmas de Gran Canaria,clear sky,0.5,59,18
30/12/2018 21:18:54,Las Palmas de Gran Canaria,clear sky,0.5,59,18
30/12/2018 21:33:57,Las Palmas de Gran Canaria,clear sky,1,39,18
30/12/2018 21:49:00,Las Palmas de Gran Canaria,clear sky,1,39,18
30/12/2018 22:04:02,Las Palmas de Gran Canaria,clear sky,1.5,36,17
30/12/2018 22:19:05,Las Palmas de Gran Canaria,clear sky,1.5,36,17
30/12/2018 22:34:09,Las Palmas de Gran Canaria,clear sky,2.6,100,16
30/12/2018 22:49:12,Las Palmas de Gran Canaria,clear sky,2.6,100,16
30/12/2018 23:04:14,Las Palmas de Gran Canaria,clear sky,3.1,100,18
30/12/2018 23:19:17,Las Palmas de Gran Canaria,clear sky,3.1,100,18
30/12/2018 23:34:19,Las Palmas de Gran Canaria,clear sky,3.1,100,18
30/12/2018 23:49:22,Las Palmas de Gran Canaria,clear sky,3.1,27,18
31/12/2018 00:04:24,Las Palmas de Gran Canaria,clear sky,3.1,27,18
31/12/2018 00:19:27,Las Palmas de Gran Canaria,clear sky,3.1,27,18
31/12/2018 00:34:30,Las Palmas de Gran Canaria,clear sky,2.6,29,19
31/12/2018 00:49:33,Las Palmas de Gran Canaria,clear sky,2.6,29,19
31/12/2018 01:04:35,Las Palmas de Gran Canaria,clear sky,2.6,31,18
31/12/2018 01:19:38,Las Palmas de Gran Canaria,clear sky,2.1,34,18
31/12/2018 01:34:41,Las Palmas de Gran Canaria,clear sky,2.1,34,18
31/12/2018 01:49:43,Las Palmas de Gran Canaria,clear sky,2.1,34,18
31/12/2018 02:04:46,Las Palmas de Gran Canaria,clear sky,2.1,42,17
31/12/2018 02:19:48,Las Palmas de Gran Canaria,clear sky,2.1,42,17
31/12/2018 02:34:51,Las Palmas de Gran Canaria,clear sky,2.6,51,17
31/12/2018 02:49:54,Las Palmas de Gran Canaria,clear sky,2.1,55,17
31/12/2018 03:04:56,Las Palmas de Gran Canaria,clear sky,2.1,55,17
31/12/2018 03:19:59,Las Palmas de Gran Canaria,clear sky,2.1,55,17
31/12/2018 03:35:01,Las Palmas de Gran Canaria,clear sky,3.1,55,18
31/12/2018 03:50:04,Las Palmas de Gran Canaria,clear sky,3.1,55,18
31/12/2018 04:05:07,Las Palmas de Gran Canaria,clear sky,2.1,59,17
31/12/2018 04:20:10,Las Palmas de Gran Canaria,clear sky,2.1,59,17
31/12/2018 04:35:13,Las Palmas de Gran Canaria,clear sky,2.1,63,17
31/12/2018 04:50:16,Las Palmas de Gran Canaria,clear sky,3.1,63,17
31/12/2018 05:05:19,Las Palmas de Gran Canaria,clear sky,3.1,63,17
31/12/2018 05:20:21,Las Palmas de Gran Canaria,clear sky,3.1,72,16
31/12/2018 05:35:24,Las Palmas de Gran Canaria,clear sky,3.1,72,16
31/12/2018 05:50:27,Las Palmas de Gran Canaria,clear sky,2.6,67,16
31/12/2018 06:05:29,Las Palmas de Gran Canaria,clear sky,2.6,67,16
31/12/2018 06:20:32,Las Palmas de Gran Canaria,clear sky,2.6,67,16
31/12/2018 06:35:35,Las Palmas de Gran Canaria,clear sky,3.1,72,16
31/12/2018 06:50:38,Las Palmas de Gran Canaria,clear sky,3.1,72,16
31/12/2018 07:05:41,Las Palmas de Gran Canaria,clear sky,2.6,72,16
31/12/2018 07:20:43,Las Palmas de Gran Canaria,clear sky,2.6,72,16
31/12/2018 07:35:46,Las Palmas de Gran Canaria,clear sky,2.6,72,16
31/12/2018 07:50:49,Las Palmas de Gran Canaria,clear sky,2.6,72,16
31/12/2018 08:05:52,Las Palmas de Gran Canaria,few clouds,2.1,72,16
31/12/2018 08:20:54,Las Palmas de Gran Canaria,few clouds,2.1,72,16
31/12/2018 08:35:57,Las Palmas de Gran Canaria,clear sky,1.5,72,16
31/12/2018 08:51:00,Las Palmas de Gran Canaria,clear sky,1.5,72,16
31/12/2018 09:06:03,Las Palmas de Gran Canaria,clear sky,3.1,72,16
31/12/2018 09:21:05,Las Palmas de Gran Canaria,clear sky,2.1,68,18
31/12/2018 09:36:09,Las Palmas de Gran Canaria,clear sky,2.1,68,18
31/12/2018 09:52:06,Las Palmas de Gran Canaria,few clouds,1.5,68,19
31/12/2018 10:07:09,Las Palmas de Gran Canaria,few clouds,1.5,68,19
31/12/2018 10:22:11,Las Palmas de Gran Canaria,few clouds,1,64,20
31/12/2018 10:37:14,Las Palmas de Gran Canaria,few clouds,1,64,20
31/12/2018 10:52:17,Las Palmas de Gran Canaria,clear sky,1.5,60,20
31/12/2018 11:07:22,Las Palmas de Gran Canaria,clear sky,1.5,60,20
31/12/2018 11:22:25,Las Palmas de Gran Canaria,clear sky,1.5,64,20
31/12/2018 11:37:27,Las Palmas de Gran Canaria,clear sky,1.5,64,20
31/12/2018 11:52:30,Las Palmas de Gran Canaria,clear sky,1.5,64,20
31/12/2018 12:07:32,Las Palmas de Gran Canaria,clear sky,2.1,60,20
31/12/2018 12:22:35,Las Palmas de Gran Canaria,clear sky,2.1,60,21
31/12/2018 12:37:38,Las Palmas de Gran Canaria,clear sky,2.1,60,21
31/12/2018 12:52:41,Las Palmas de Gran Canaria,clear sky,3.1,60,21
31/12/2018 13:07:44,Las Palmas de Gran Canaria,clear sky,3.1,60,21
31/12/2018 13:22:46,Las Palmas de Gran Canaria,clear sky,4.6,60,21
31/12/2018 13:26:28,Las Palmas de Gran Canaria,clear sky,4.6,60,21
31/12/2018 13:41:30,Las Palmas de Gran Canaria,clear sky,4.6,60,21
31/12/2018 13:56:33,Las Palmas de Gran Canaria,clear sky,6.2,52,21
31/12/2018 14:11:36,Las Palmas de Gran Canaria,clear sky,6.2,52,21
31/12/2018 14:26:38,Las Palmas de Gran Canaria,clear sky,6.2,56,21
31/12/2018 14:41:40,Las Palmas de Gran Canaria,clear sky,6.2,56,21
31/12/2018 14:56:42,Las Palmas de Gran Canaria,clear sky,6.7,52,21
31/12/2018 15:11:45,Las Palmas de Gran Canaria,clear sky,6.7,52,21
31/12/2018 15:26:48,Las Palmas de Gran Canaria,clear sky,5.7,52,21
31/12/2018 15:41:50,Las Palmas de Gran Canaria,clear sky,5.7,52,21
31/12/2018 15:56:53,Las Palmas de Gran Canaria,clear sky,5.7,49,21
31/12/2018 16:11:56,Las Palmas de Gran Canaria,clear sky,5.7,49,21
31/12/2018 16:26:58,Las Palmas de Gran Canaria,clear sky,4.6,52,20
31/12/2018 16:42:01,Las Palmas de Gran Canaria,clear sky,4.6,52,20
31/12/2018 16:57:04,Las Palmas de Gran Canaria,clear sky,4.1,56,20
31/12/2018 17:12:12,Las Palmas de Gran Canaria,clear sky,4.1,56,20
31/12/2018 17:27:15,Las Palmas de Gran Canaria,clear sky,3.6,52,20
31/12/2018 17:42:21,Las Palmas de Gran Canaria,clear sky,3.6,52,20
31/12/2018 17:57:24,Las Palmas de Gran Canaria,clear sky,2.6,52,20
31/12/2018 18:12:27,Las Palmas de Gran Canaria,clear sky,2.6,52,20
31/12/2018 18:27:29,Las Palmas de Gran Canaria,clear sky,3.1,52,20
31/12/2018 18:42:32,Las Palmas de Gran Canaria,clear sky,3.1,52,20
31/12/2018 18:57:34,Las Palmas de Gran Canaria,clear sky,2.1,59,18
31/12/2018 19:12:37,Las Palmas de Gran Canaria,clear sky,2.1,59,18
31/12/2018 19:27:40,Las Palmas de Gran Canaria,clear sky,1.5,55,19
31/12/2018 19:42:42,Las Palmas de Gran Canaria,clear sky,1.5,55,19
31/12/2018 19:57:46,Las Palmas de Gran Canaria,clear sky,2.6,59,18
31/12/2018 20:12:48,Las Palmas de Gran Canaria,clear sky,2.6,59,18
31/12/2018 20:28:01,Las Palmas de Gran Canaria,clear sky,2.1,59,17
31/12/2018 20:43:04,Las Palmas de Gran Canaria,clear sky,2.1,59,17
31/12/2018 20:58:14,Las Palmas de Gran Canaria,clear sky,2.1,55,18
31/12/2018 21:13:17,Las Palmas de Gran Canaria,clear sky,2.1,55,18
31/12/2018 21:28:20,Las Palmas de Gran Canaria,clear sky,2.1,55,17
31/12/2018 21:43:23,Las Palmas de Gran Canaria,clear sky,2.1,55,17
31/12/2018 21:58:25,Las Palmas de Gran Canaria,clear sky,3.1,39,17
31/12/2018 22:13:28,Las Palmas de Gran Canaria,clear sky,3.1,39,17
31/12/2018 22:28:31,Las Palmas de Gran Canaria,clear sky,2.1,33,17
31/12/2018 22:43:34,Las Palmas de Gran Canaria,clear sky,2.1,33,17
31/12/2018 22:58:37,Las Palmas de Gran Canaria,clear sky,1.5,36,16
31/12/2018 23:13:40,Las Palmas de Gran Canaria,clear sky,1.5,36,16
31/12/2018 23:28:42,Las Palmas de Gran Canaria,clear sky,1.5,100,16
31/12/2018 23:43:45,Las Palmas de Gran Canaria,clear sky,1.5,100,16
31/12/2018 23:58:48,Las Palmas de Gran Canaria,clear sky,1.5,33,15
