Datetime,Measurement,Presence
25/12/2018 23:44,18.293643,Yes
25/12/2018 23:45,29.0473938,Yes
25/12/2018 23:48,23.88722897,Yes
25/12/2018 23:57,20.96776962,Yes
25/12/2018 23:58,25.15478134,Yes
26/12/2018 00:03,25.00349283,Yes
26/12/2018 00:03,29.89379168,Yes
26/12/2018 00:04,23.80545139,Yes
26/12/2018 00:07,13.16210032,Yes
26/12/2018 00:20,20.08866072,Yes
26/12/2018 00:36,19.78199482,Yes
26/12/2018 00:49,25.75993538,Yes
26/12/2018 00:49,29.84472513,Yes
26/12/2018 00:49,25.1629591,Yes
26/12/2018 08:15,19.73701715,Yes
26/12/2018 08:22,16.27373695,Yes
26/12/2018 08:22,26.81895494,Yes
26/12/2018 08:22,21.60563469,Yes
26/12/2018 08:22,18.06875467,Yes
26/12/2018 08:22,21.62607908,Yes
26/12/2018 08:23,14.20067549,Yes
26/12/2018 08:23,23.16349745,Yes
26/12/2018 08:23,25.66998005,Yes
26/12/2018 08:23,29.61165905,Yes
26/12/2018 08:23,24.66411591,Yes
26/12/2018 08:25,29.11690474,Yes
26/12/2018 08:26,22.14127779,Yes
26/12/2018 08:31,27.96792984,Yes
26/12/2018 08:46,23.90358448,Yes
26/12/2018 09:02,23.90358448,Yes
26/12/2018 09:18,19.7860837,Yes
26/12/2018 09:34,23.96082878,Yes
26/12/2018 09:50,23.91176224,Yes
26/12/2018 10:06,27.97201872,Yes
26/12/2018 10:15,18.41630936,Yes
26/12/2018 10:16,29.55850363,Yes
26/12/2018 10:17,19.6511507,Yes
26/12/2018 10:17,22.38252163,Yes
26/12/2018 10:18,15.81169367,Yes
26/12/2018 10:18,5.843007565,Yes
26/12/2018 10:21,23.90358448,Yes
26/12/2018 10:22,29.12917137,Yes
26/12/2018 10:29,19.96599436,Yes
26/12/2018 10:37,21.15176916,Yes
26/12/2018 10:37,22.79140949,Yes
26/12/2018 10:38,28.44632864,Yes
26/12/2018 10:39,24.2634058,Yes
26/12/2018 10:40,23.99762869,Yes
26/12/2018 10:40,14.7158742,Yes
26/12/2018 10:41,18.47355366,Yes
26/12/2018 10:42,27.31370926,Yes
26/12/2018 10:42,13.8735652,Yes
26/12/2018 10:42,9.77241993,Yes
26/12/2018 10:42,29.88152504,Yes
26/12/2018 10:43,13.58734369,Yes
26/12/2018 10:44,14.13525343,Yes
26/12/2018 10:44,12.61827946,Yes
26/12/2018 10:44,28.83477211,Yes
26/12/2018 10:44,28.67121696,Yes
26/12/2018 10:44,29.77112532,Yes
26/12/2018 10:47,20.92279196,Yes
26/12/2018 10:51,19.20955181,Yes
26/12/2018 10:51,16.94840193,Yes
26/12/2018 10:53,16.58449173,Yes
26/12/2018 10:53,19.98643875,Yes
26/12/2018 10:53,27.34233141,Yes
26/12/2018 10:54,16.7807579,Yes
26/12/2018 10:55,21.86323404,Yes
26/12/2018 10:55,26.99068785,Yes
26/12/2018 11:05,26.56135559,Yes
26/12/2018 11:09,29.76703644,Yes
26/12/2018 11:09,26.56135559,Yes
26/12/2018 11:09,23.785007,Yes
26/12/2018 11:25,23.90767336,Yes
26/12/2018 11:41,28.08241844,Yes
26/12/2018 11:56,28.20917368,Yes
26/12/2018 12:12,23.87087345,Yes
26/12/2018 12:28,28.04970741,Yes
26/12/2018 12:44,28.04561853,Yes
26/12/2018 13:00,27.9556632,Yes
26/12/2018 13:16,25.34695864,Yes
26/12/2018 13:30,11.95997,Yes
26/12/2018 13:30,29.23957109,Yes
26/12/2018 13:31,19.68386173,Yes
26/12/2018 15:17,7.159626484,Yes
26/12/2018 15:18,12.98627853,Yes
26/12/2018 15:20,19.64706182,Yes
26/12/2018 15:21,25.71086884,Yes
26/12/2018 15:22,17.54946709,Yes
26/12/2018 15:23,22.13310003,Yes
26/12/2018 15:23,15.3455615,Yes
26/12/2018 15:24,12.98627853,Yes
26/12/2018 15:24,20.99639177,Yes
26/12/2018 15:24,29.59530354,Yes
26/12/2018 15:24,22.64420986,Yes
26/12/2018 15:26,29.74659204,Yes
26/12/2018 15:26,29.77930307,Yes
26/12/2018 15:28,26.58179998,Yes
26/12/2018 15:28,21.31532431,Yes
26/12/2018 15:28,10.84779501,Yes
26/12/2018 15:29,21.42981291,Yes
26/12/2018 15:29,20.03550529,Yes
26/12/2018 15:29,23.17576408,Yes
26/12/2018 15:29,14.53187466,Yes
26/12/2018 15:30,14.4664526,Yes
26/12/2018 15:31,25.83353519,Yes
26/12/2018 15:31,24.41469431,Yes
26/12/2018 15:31,29.70570326,Yes
26/12/2018 15:31,16.64991379,Yes
26/12/2018 15:32,20.44848204,Yes
26/12/2018 15:34,24.73362684,Yes
26/12/2018 15:35,28.22961807,Yes
26/12/2018 15:36,29.17006016,Yes
26/12/2018 15:36,29.19868231,Yes
26/12/2018 15:38,19.74519491,Yes
26/12/2018 15:39,29.97148037,Yes
26/12/2018 15:39,21.93683386,Yes
26/12/2018 15:44,24.90535975,Yes
26/12/2018 15:44,15.51729441,Yes
26/12/2018 15:45,27.98837423,Yes
26/12/2018 15:45,21.98998928,Yes
26/12/2018 15:46,26.27104521,Yes
26/12/2018 15:46,26.27513409,Yes
26/12/2018 15:47,28.05788517,Yes
26/12/2018 15:48,20.68972588,Yes
26/12/2018 15:48,15.62769413,Yes
26/12/2018 15:48,19.38946247,Yes
26/12/2018 15:49,12.28299141,Yes
26/12/2018 15:49,16.08973742,Yes
26/12/2018 15:49,18.07284355,Yes
26/12/2018 15:49,17.49222279,Yes
26/12/2018 15:50,23.86269569,Yes
26/12/2018 15:50,27.73895264,Yes
26/12/2018 15:51,16.96884632,Yes
26/12/2018 15:51,19.39764023,Yes
26/12/2018 15:51,26.77397728,Yes
26/12/2018 15:52,23.077631,Yes
26/12/2018 15:52,23.48242998,Yes
26/12/2018 15:52,18.70253086,Yes
26/12/2018 15:53,15.22698402,Yes
26/12/2018 15:54,19.75746155,Yes
26/12/2018 15:57,25.58820248,Yes
26/12/2018 15:58,28.64668369,Yes
26/12/2018 15:58,28.78979445,Yes
26/12/2018 15:59,22.100389,Yes
26/12/2018 16:00,27.25237608,Yes
26/12/2018 16:05,15.77489376,Yes
26/12/2018 16:10,15.90982676,Yes
26/12/2018 16:10,13.50147724,Yes
26/12/2018 16:10,14.55231905,Yes
26/12/2018 16:11,18.67390871,Yes
26/12/2018 16:12,9.040510654,Yes
26/12/2018 16:12,23.87905121,Yes
26/12/2018 16:13,25.06073713,Yes
26/12/2018 16:13,9.77241993,Yes
26/12/2018 16:14,21.6996789,Yes
26/12/2018 16:14,19.68795061,Yes
26/12/2018 16:14,23.71549606,Yes
26/12/2018 16:15,21.63016796,Yes
26/12/2018 16:21,11.41614914,Yes
26/12/2018 16:24,17.90111065,Yes
26/12/2018 16:25,29.87334728,Yes
26/12/2018 16:26,19.75746155,Yes
26/12/2018 16:40,29.99601364,Yes
26/12/2018 16:42,17.46768951,Yes
26/12/2018 16:44,12.02539206,Yes
26/12/2018 16:45,17.43088961,Yes
26/12/2018 16:46,19.16457415,Yes
26/12/2018 16:46,16.64991379,Yes
26/12/2018 16:46,18.26502085,Yes
26/12/2018 16:47,17.61080027,Yes
26/12/2018 16:47,25.84171295,Yes
26/12/2018 16:48,24.00989532,Yes
26/12/2018 16:48,16.2083149,Yes
26/12/2018 16:49,25.08935928,Yes
26/12/2018 16:49,29.84063625,Yes
26/12/2018 16:49,24.14073944,Yes
26/12/2018 16:50,6.435894966,Yes
26/12/2018 16:50,24.06305075,Yes
26/12/2018 16:53,23.4987855,Yes
26/12/2018 16:54,24.05078411,Yes
26/12/2018 16:57,23.82180691,Yes
26/12/2018 17:00,29.74250317,Yes
26/12/2018 17:00,27.58357525,Yes
26/12/2018 17:00,18.33453178,Yes
26/12/2018 17:00,11.64512634,Yes
26/12/2018 17:01,23.06127548,Yes
26/12/2018 17:01,24.36971664,Yes
26/12/2018 17:01,29.98783588,Yes
26/12/2018 17:02,29.70570326,Yes
26/12/2018 17:02,29.14552689,Yes
26/12/2018 17:02,15.4232502,Yes
26/12/2018 17:04,22.39069939,Yes
26/12/2018 17:05,13.30112219,Yes
26/12/2018 17:05,28.31139565,Yes
26/12/2018 17:05,24.98713732,Yes
26/12/2018 17:06,26.75762177,Yes
26/12/2018 17:06,17.74164438,Yes
26/12/2018 17:06,24.70091581,Yes
26/12/2018 17:07,23.60509634,Yes
26/12/2018 17:07,26.83939934,Yes
26/12/2018 17:07,29.9265027,Yes
26/12/2018 17:09,24.75816011,Yes
26/12/2018 17:13,17.43088961,Yes
26/12/2018 17:13,15.08387327,Yes
26/12/2018 17:21,21.29487991,Yes
26/12/2018 17:21,23.077631,Yes
26/12/2018 17:29,19.67977285,Yes
26/12/2018 17:36,13.0885005,Yes
26/12/2018 17:45,23.80545139,Yes
26/12/2018 18:01,15.57453871,Yes
26/12/2018 18:15,29.97965813,Yes
26/12/2018 18:17,28.25006247,Yes
26/12/2018 18:17,27.05202103,Yes
26/12/2018 18:18,27.35459805,Yes
26/12/2018 18:18,28.23370695,Yes
26/12/2018 18:18,26.01753473,Yes
26/12/2018 18:18,18.44084263,Yes
26/12/2018 18:19,27.09699869,Yes
26/12/2018 18:19,22.31709957,Yes
26/12/2018 18:19,27.6694417,Yes
26/12/2018 18:20,19.87603903,Yes
26/12/2018 18:20,28.97379398,Yes
26/12/2018 18:20,26.74126625,Yes
26/12/2018 18:20,25.0852704,Yes
26/12/2018 18:21,23.04491997,Yes
26/12/2018 18:21,28.01290751,Yes
26/12/2018 18:24,18.57577562,Yes
26/12/2018 18:24,19.87195015,Yes
26/12/2018 18:27,17.19782352,Yes
26/12/2018 18:27,26.24651194,Yes
26/12/2018 18:27,13.78360987,Yes
26/12/2018 18:27,9.404420853,Yes
26/12/2018 18:32,20.87372541,Yes
26/12/2018 18:34,26.042068,Yes
26/12/2018 18:34,28.95334959,Yes
26/12/2018 18:34,18.62075329,Yes
26/12/2018 18:47,19.92919445,Yes
26/12/2018 18:47,16.46591425,Yes
26/12/2018 18:48,19.70021725,Yes
26/12/2018 18:49,22.6564765,Yes
26/12/2018 18:51,21.74874544,Yes
26/12/2018 19:03,28.09468508,Yes
26/12/2018 19:15,19.44261789,Yes
26/12/2018 19:15,26.00935698,Yes
26/12/2018 19:19,24.1489172,Yes
26/12/2018 19:35,23.92811775,Yes
26/12/2018 19:51,23.87087345,Yes
26/12/2018 19:55,21.67514563,Yes
26/12/2018 19:55,29.19459343,Yes
26/12/2018 19:56,29.08828259,Yes
26/12/2018 20:06,24.7990489,Yes
26/12/2018 20:11,24.14482832,Yes
26/12/2018 20:26,23.89540672,Yes
26/12/2018 20:42,28.17237377,Yes
26/12/2018 20:58,23.69914055,Yes
26/12/2018 21:14,23.81771803,Yes
26/12/2018 21:30,26.27922297,Yes
26/12/2018 21:46,19.72475052,Yes
26/12/2018 22:01,23.91993999,Yes
26/12/2018 22:17,28.11921835,Yes
26/12/2018 22:33,27.06428766,Yes
26/12/2018 22:43,26.81486607,Yes
26/12/2018 22:43,27.99246311,Yes
26/12/2018 22:43,29.96739149,Yes
26/12/2018 22:43,21.09043598,Yes
26/12/2018 22:49,19.70430613,Yes
26/12/2018 23:05,8.488512039,Yes
26/12/2018 23:05,24.57416058,Yes
26/12/2018 23:21,23.99762869,Yes
26/12/2018 23:36,28.07424068,Yes
26/12/2018 23:52,23.91176224,Yes
27/12/2018 00:08,29.24365997,Yes
27/12/2018 00:24,26.43868923,Yes
27/12/2018 00:24,28.08241844,Yes
27/12/2018 08:51,23.73185158,Yes
27/12/2018 09:06,25.8130908,Yes
27/12/2018 09:20,29.8692584,Yes
27/12/2018 09:22,24.10393953,Yes
27/12/2018 09:38,23.08171988,Yes
27/12/2018 09:54,24.17753935,Yes
27/12/2018 10:10,28.15601826,Yes
27/12/2018 10:26,23.93629551,Yes
27/12/2018 10:41,24.10802841,Yes
27/12/2018 10:57,28.15601826,Yes
27/12/2018 11:13,28.21735144,Yes
27/12/2018 11:29,23.85860682,Yes
27/12/2018 11:45,29.41539288,Yes
27/12/2018 12:01,23.94856215,Yes
27/12/2018 12:16,23.91993999,Yes
27/12/2018 12:32,23.91585112,Yes
27/12/2018 12:44,21.13132477,Yes
27/12/2018 12:46,29.69343662,Yes
27/12/2018 12:47,29.73023653,Yes
27/12/2018 12:48,23.86678457,Yes
27/12/2018 12:55,25.73540211,Yes
27/12/2018 12:55,8.431267738,Yes
27/12/2018 12:55,16.22467041,Yes
27/12/2018 12:56,18.2159543,Yes
27/12/2018 12:56,13.30112219,Yes
27/12/2018 12:56,26.83939934,Yes
27/12/2018 13:04,28.09468508,Yes
27/12/2018 13:20,23.82589579,Yes
27/12/2018 13:24,24.62322712,Yes
27/12/2018 13:28,5.519986153,Yes
27/12/2018 13:35,27.20739841,Yes
27/12/2018 13:36,23.49469662,Yes
27/12/2018 13:38,28.70392799,Yes
27/12/2018 13:39,14.58503008,Yes
27/12/2018 13:39,18.62893105,Yes
27/12/2018 13:40,19.0582633,Yes
27/12/2018 13:40,29.90605831,Yes
27/12/2018 13:41,13.17845583,Yes
27/12/2018 13:41,28.74890566,Yes
27/12/2018 13:41,27.33006477,Yes
27/12/2018 13:42,29.86108065,Yes
27/12/2018 13:43,14.96120691,Yes
27/12/2018 13:51,26.67175531,Yes
27/12/2018 13:54,21.13132477,Yes
27/12/2018 14:07,23.5560298,Yes
27/12/2018 14:08,20.21950483,Yes
27/12/2018 14:12,27.07246542,Yes
27/12/2018 14:16,8.181846142,Yes
27/12/2018 14:18,21.90003395,Yes
27/12/2018 14:20,23.21256399,Yes
27/12/2018 14:20,17.74982214,Yes
27/12/2018 14:20,17.58217812,Yes
27/12/2018 14:20,17.03835726,Yes
27/12/2018 14:21,5.834829807,Yes
27/12/2018 14:21,13.01081181,Yes
27/12/2018 14:21,21.55247927,Yes
27/12/2018 14:21,24.1489172,Yes
27/12/2018 14:22,18.22004318,Yes
27/12/2018 14:22,14.26200867,Yes
27/12/2018 14:23,23.59691858,Yes
27/12/2018 14:26,22.49292135,Yes
27/12/2018 14:26,8.75428915,Yes
27/12/2018 14:26,25.33060312,Yes
27/12/2018 14:31,11.37117147,Yes
27/12/2018 14:32,10.4675293,Yes
27/12/2018 14:33,20.9146142,Yes
27/12/2018 14:33,12.8595233,Yes
27/12/2018 14:34,18.45719814,Yes
27/12/2018 14:34,28.09468508,Yes
27/12/2018 14:34,18.72706413,Yes
27/12/2018 14:35,29.75885868,Yes
27/12/2018 14:35,22.80367613,Yes
27/12/2018 14:36,24.22660589,Yes
27/12/2018 14:36,18.59213114,Yes
27/12/2018 14:36,29.39494848,Yes
27/12/2018 14:36,12.10308075,Yes
27/12/2018 14:37,24.98713732,Yes
27/12/2018 14:39,19.74519491,Yes
27/12/2018 14:40,20.94323635,Yes
27/12/2018 14:41,15.57453871,Yes
27/12/2018 14:41,29.30499315,Yes
27/12/2018 14:45,15.40280581,Yes
27/12/2018 14:48,22.6564765,Yes
27/12/2018 14:48,22.66465425,Yes
27/12/2018 14:50,20.22359371,Yes
27/12/2018 14:50,13.58325481,Yes
27/12/2018 14:51,14.06574249,Yes
27/12/2018 14:51,10.60246229,Yes
27/12/2018 14:52,11.12174988,Yes
27/12/2018 14:52,14.34787512,Yes
27/12/2018 14:53,27.92704105,Yes
27/12/2018 14:54,28.09468508,Yes
27/12/2018 14:54,12.11125851,Yes
27/12/2018 14:54,29.3540597,Yes
27/12/2018 14:55,24.39833879,Yes
27/12/2018 14:55,25.18749237,Yes
27/12/2018 14:56,10.16495228,Yes
27/12/2018 14:56,29.37450409,Yes
27/12/2018 14:58,29.95103598,Yes
27/12/2018 14:59,21.84278965,Yes
27/12/2018 14:59,28.88383865,Yes
27/12/2018 14:59,25.66589117,Yes
27/12/2018 14:59,27.37913132,Yes
27/12/2018 15:00,22.90589809,Yes
27/12/2018 15:01,25.50233603,Yes
27/12/2018 15:02,20.07639408,Yes
27/12/2018 15:02,24.74589348,Yes
27/12/2018 15:02,29.86516953,Yes
27/12/2018 15:02,21.88776731,Yes
27/12/2018 15:02,14.14343119,Yes
27/12/2018 15:03,25.82535744,Yes
27/12/2018 15:03,17.12013483,Yes
27/12/2018 15:03,14.97347355,Yes
27/12/2018 15:03,19.47124004,Yes
27/12/2018 15:03,20.18270493,Yes
27/12/2018 15:03,9.522998333,Yes
27/12/2018 15:04,21.95727825,Yes
27/12/2018 15:04,29.8897028,Yes
27/12/2018 15:04,15.07569551,Yes
27/12/2018 15:04,14.19658661,Yes
27/12/2018 15:04,12.72050142,Yes
27/12/2018 15:04,26.85166597,Yes
27/12/2018 15:04,29.72614765,Yes
27/12/2018 15:05,21.09452486,Yes
27/12/2018 15:05,28.38090658,Yes
27/12/2018 15:05,22.48883247,Yes
27/12/2018 15:05,28.86339426,Yes
27/12/2018 15:05,15.8239603,Yes
27/12/2018 15:05,28.11104059,Yes
27/12/2018 15:05,29.97148037,Yes
27/12/2018 15:06,27.01522112,Yes
27/12/2018 15:06,28.58535051,Yes
27/12/2018 15:06,14.85898495,Yes
27/12/2018 15:07,13.63232136,Yes
27/12/2018 15:07,18.23230982,Yes
27/12/2018 15:07,18.23230982,Yes
27/12/2018 15:07,18.42039824,Yes
27/12/2018 15:07,11.5388155,Yes
27/12/2018 15:07,23.29434156,Yes
27/12/2018 15:07,22.44794369,Yes
27/12/2018 15:08,13.66912127,Yes
27/12/2018 15:08,15.44778347,Yes
27/12/2018 15:09,24.45967197,Yes
27/12/2018 15:09,29.25183773,Yes
27/12/2018 15:09,23.69914055,Yes
27/12/2018 15:09,9.948241711,Yes
27/12/2018 15:10,18.06466579,Yes
27/12/2018 15:10,14.60547447,Yes
27/12/2018 15:10,17.42680073,Yes
27/12/2018 15:10,19.35266256,Yes
27/12/2018 15:10,27.93112993,Yes
27/12/2018 15:10,19.49168444,Yes
27/12/2018 15:10,14.68725204,Yes
27/12/2018 15:11,13.26841116,Yes
27/12/2018 15:11,29.49717045,Yes
27/12/2018 15:11,19.97008324,Yes
27/12/2018 15:11,12.87587881,Yes
27/12/2018 15:11,19.88012791,Yes
27/12/2018 15:11,12.56512403,Yes
27/12/2018 15:11,11.65739298,Yes
27/12/2018 15:12,15.1165843,Yes
27/12/2018 15:12,19.32404041,Yes
27/12/2018 15:12,26.45095587,Yes
27/12/2018 15:12,25.89486837,Yes
27/12/2018 15:13,20.35852671,Yes
27/12/2018 15:13,11.22397184,Yes
27/12/2018 15:13,27.3832202,Yes
27/12/2018 15:13,6.268250942,Yes
27/12/2018 15:13,23.87905121,Yes
27/12/2018 15:13,25.07300377,Yes
27/12/2018 15:13,11.25668287,Yes
27/12/2018 15:14,25.51869154,Yes
27/12/2018 15:14,25.47780275,Yes
27/12/2018 15:14,18.64937544,Yes
27/12/2018 15:14,22.60740995,Yes
27/12/2018 15:14,10.63108444,Yes
27/12/2018 15:14,18.13008785,Yes
27/12/2018 15:14,22.39478827,Yes
27/12/2018 15:15,15.7299161,Yes
27/12/2018 15:15,12.9535675,Yes
27/12/2018 15:15,17.99515486,Yes
27/12/2018 15:16,29.61574793,Yes
27/12/2018 15:16,28.32775116,Yes
27/12/2018 15:16,28.63441706,Yes
27/12/2018 15:17,12.36476898,Yes
27/12/2018 15:25,27.06428766,Yes
27/12/2018 15:26,18.73115301,Yes
27/12/2018 15:29,21.59336805,Yes
27/12/2018 15:29,18.54715347,Yes
27/12/2018 15:29,12.38521338,Yes
27/12/2018 15:30,16.65400267,Yes
27/12/2018 15:30,29.96330261,Yes
27/12/2018 15:31,21.18039131,Yes
27/12/2018 15:31,17.34911203,Yes
27/12/2018 15:31,29.54214811,Yes
27/12/2018 15:35,6.260073185,Yes
27/12/2018 15:37,18.94786358,Yes
27/12/2018 15:39,16.99746847,Yes
27/12/2018 15:39,26.74535513,Yes
27/12/2018 15:39,28.36046219,Yes
27/12/2018 15:40,28.82250547,Yes
27/12/2018 15:40,20.17861605,Yes
27/12/2018 15:40,28.92881632,Yes
27/12/2018 15:41,26.67584419,Yes
27/12/2018 15:42,19.95372772,Yes
27/12/2018 15:42,19.76972818,Yes
27/12/2018 15:42,16.19195938,Yes
27/12/2018 15:43,29.99601364,Yes
27/12/2018 15:43,14.06574249,Yes
27/12/2018 15:43,11.01543903,Yes
27/12/2018 15:44,11.58788204,Yes
27/12/2018 15:46,23.81362915,Yes
27/12/2018 15:46,13.37881088,Yes
27/12/2018 15:47,17.73346663,Yes
27/12/2018 15:47,18.7147975,Yes
27/12/2018 15:47,24.29202795,Yes
27/12/2018 15:48,19.34448481,Yes
27/12/2018 15:50,26.56135559,Yes
27/12/2018 15:52,10.70877314,Yes
27/12/2018 15:52,28.42997313,Yes
27/12/2018 15:52,19.12777424,Yes
27/12/2018 15:52,22.86092043,Yes
27/12/2018 15:53,18.53897572,Yes
27/12/2018 15:53,18.67390871,Yes
27/12/2018 15:56,18.60439777,Yes
27/12/2018 15:57,27.24010944,Yes
27/12/2018 15:57,29.02694941,Yes
27/12/2018 15:58,29.97965813,Yes
27/12/2018 15:58,26.8271327,Yes
27/12/2018 15:58,27.32188702,Yes
27/12/2018 15:58,22.03087807,Yes
27/12/2018 15:58,17.11195707,Yes
27/12/2018 15:59,24.02625084,Yes
27/12/2018 15:59,19.03373003,Yes
27/12/2018 15:59,12.63872385,Yes
27/12/2018 15:59,26.97024345,Yes
27/12/2018 16:00,12.60601282,Yes
27/12/2018 16:00,15.88938236,Yes
27/12/2018 16:00,27.33824253,Yes
27/12/2018 16:00,11.65739298,Yes
27/12/2018 16:00,29.82019186,Yes
27/12/2018 16:01,26.20562315,Yes
27/12/2018 16:01,18.59213114,Yes
27/12/2018 16:01,27.20739841,Yes
27/12/2018 16:01,23.44971895,Yes
27/12/2018 16:01,20.81648111,Yes
27/12/2018 16:01,29.91014719,Yes
27/12/2018 16:01,23.51105213,Yes
27/12/2018 16:02,29.27228212,Yes
27/12/2018 16:02,21.14768028,Yes
27/12/2018 16:02,24.06305075,Yes
27/12/2018 16:02,29.15779352,Yes
27/12/2018 16:02,19.11959648,Yes
27/12/2018 16:03,21.32350206,Yes
27/12/2018 16:03,17.25506783,Yes
27/12/2018 16:03,12.53650188,Yes
27/12/2018 16:04,17.3368454,Yes
27/12/2018 16:05,14.66271877,Yes
27/12/2018 16:06,17.27551222,Yes
27/12/2018 16:08,23.077631,Yes
27/12/2018 16:08,25.87442398,Yes
27/12/2018 16:09,20.87781429,Yes
27/12/2018 16:10,19.09915209,Yes
27/12/2018 16:10,18.9437747,Yes
27/12/2018 16:12,24.33291674,Yes
27/12/2018 16:14,19.75746155,Yes
27/12/2018 16:16,18.8865304,Yes
27/12/2018 16:20,15.15747309,Yes
27/12/2018 16:20,20.29719353,Yes
27/12/2018 16:21,20.35443783,Yes
27/12/2018 16:21,13.44832182,Yes
27/12/2018 16:27,29.93468046,Yes
27/12/2018 16:30,19.78199482,Yes
27/12/2018 16:33,27.08882093,Yes
27/12/2018 16:37,24.18162823,Yes
27/12/2018 16:37,21.90412283,Yes
27/12/2018 16:38,23.43336344,Yes
27/12/2018 16:39,18.71888638,Yes
27/12/2018 16:40,14.59729671,Yes
27/12/2018 16:44,19.40581799,Yes
27/12/2018 16:44,19.20955181,Yes
27/12/2018 16:46,19.74519491,Yes
27/12/2018 16:52,28.47495079,Yes
27/12/2018 16:53,15.10431767,Yes
27/12/2018 17:01,19.70430613,Yes
27/12/2018 17:17,19.73292828,Yes
27/12/2018 17:24,22.04723358,Yes
27/12/2018 17:33,23.78909588,Yes
27/12/2018 17:39,20.92279196,Yes
27/12/2018 17:39,21.94910049,Yes
27/12/2018 17:40,29.32543755,Yes
27/12/2018 17:40,23.92811775,Yes
27/12/2018 17:41,26.49593353,Yes
27/12/2018 17:42,29.15370464,Yes
27/12/2018 17:42,24.56189394,Yes
27/12/2018 17:49,19.74519491,Yes
27/12/2018 18:05,20.41577101,Yes
27/12/2018 18:09,16.49862528,Yes
27/12/2018 18:21,23.89540672,Yes
27/12/2018 18:25,14.53596354,Yes
27/12/2018 18:27,24.61504936,Yes
27/12/2018 18:27,25.71086884,Yes
27/12/2018 18:28,29.77112532,Yes
27/12/2018 18:29,19.46306229,Yes
27/12/2018 18:29,20.7224369,Yes
27/12/2018 18:29,21.03728056,Yes
27/12/2018 18:30,19.72475052,Yes
27/12/2018 18:31,27.76348591,Yes
27/12/2018 18:31,11.4815712,Yes
27/12/2018 18:36,27.29326487,Yes
27/12/2018 18:39,22.85683155,Yes
27/12/2018 18:39,22.21078873,Yes
27/12/2018 18:39,26.68811083,Yes
27/12/2018 18:50,13.35018873,Yes
27/12/2018 18:51,16.76849127,Yes
27/12/2018 18:51,11.92725897,Yes
27/12/2018 18:52,28.58943939,Yes
27/12/2018 18:52,19.66341734,Yes
27/12/2018 18:55,14.97347355,Yes
27/12/2018 18:55,17.35320091,Yes
27/12/2018 19:00,23.82180691,Yes
27/12/2018 19:03,27.73077488,Yes
27/12/2018 19:04,29.3908596,Yes
27/12/2018 19:04,23.65007401,Yes
27/12/2018 19:04,16.05293751,Yes
27/12/2018 19:04,12.67552376,Yes
27/12/2018 19:04,12.65916824,Yes
27/12/2018 19:04,9.338998795,Yes
27/12/2018 19:04,10.25899649,Yes
27/12/2018 19:04,11.69419289,Yes
27/12/2018 19:04,24.73362684,Yes
27/12/2018 19:05,18.69026423,Yes
27/12/2018 19:08,14.22929764,Yes
27/12/2018 19:08,19.75337267,Yes
27/12/2018 19:10,12.59374619,Yes
27/12/2018 19:10,6.439983845,Yes
27/12/2018 19:10,12.60192394,Yes
27/12/2018 19:11,16.27782583,Yes
27/12/2018 19:11,25.55549145,Yes
27/12/2018 19:12,17.48813391,Yes
27/12/2018 19:13,22.9631424,Yes
27/12/2018 19:13,13.65276575,Yes
27/12/2018 19:13,11.84957027,Yes
27/12/2018 19:13,17.6435113,Yes
27/12/2018 19:14,16.88297987,Yes
27/12/2018 19:14,9.915530682,Yes
27/12/2018 19:14,23.49469662,Yes
27/12/2018 19:15,13.374722,Yes
27/12/2018 19:16,16.54769182,Yes
27/12/2018 19:16,16.51906967,Yes
27/12/2018 19:22,25.24064779,Yes
27/12/2018 19:22,17.46360064,Yes
27/12/2018 19:22,22.66874313,Yes
27/12/2018 19:23,29.89379168,Yes
27/12/2018 19:24,20.73879242,Yes
27/12/2018 19:40,23.87087345,Yes
27/12/2018 19:47,25.46553612,Yes
27/12/2018 19:47,25.42464733,Yes
27/12/2018 19:47,29.02694941,Yes
27/12/2018 19:47,24.42287207,Yes
27/12/2018 19:56,19.67977285,Yes
27/12/2018 20:11,23.73594046,Yes
27/12/2018 20:27,27.15015411,Yes
27/12/2018 20:43,22.45203257,Yes
27/12/2018 20:59,15.7871604,Yes
27/12/2018 21:15,19.4221735,Yes
27/12/2018 21:17,25.52278042,Yes
27/12/2018 21:17,23.17576408,Yes
27/12/2018 21:17,10.65152884,Yes
27/12/2018 21:21,13.9103651,Yes
27/12/2018 21:22,21.2008357,Yes
27/12/2018 21:22,13.13347816,Yes
27/12/2018 21:23,13.2029891,Yes
27/12/2018 21:23,29.55032587,Yes
27/12/2018 21:24,28.53219509,Yes
27/12/2018 21:24,12.31979132,Yes
27/12/2018 21:24,29.88561392,Yes
27/12/2018 21:24,29.23139334,Yes
27/12/2018 21:25,25.67406893,Yes
27/12/2018 21:31,24.14482832,Yes
27/12/2018 21:46,19.64297295,Yes
27/12/2018 21:55,23.83407354,Yes
27/12/2018 22:02,19.68795061,Yes
27/12/2018 22:06,15.67267179,Yes
27/12/2018 22:18,23.66234064,Yes
27/12/2018 22:31,21.4502573,Yes
27/12/2018 22:31,24.52918291,Yes
27/12/2018 22:32,29.93876934,Yes
27/12/2018 22:32,28.62215042,Yes
27/12/2018 22:32,14.03712034,Yes
27/12/2018 22:32,29.93059158,Yes
