Date,Time,Measurement,Presence
25/12/2018,03:29:54,27.88615227,Yes
25/12/2018,03:32:50,26.30375624,Yes
25/12/2018,03:45:54,26.50411129,Yes
25/12/2018,03:48:52,28.09468508,Yes
25/12/2018,03:49:49,28.2623291,Yes
25/12/2018,04:01:46,23.82998466,Yes
25/12/2018,09:13:46,17.97471046,Yes
25/12/2018,09:13:51,29.53397036,Yes
25/12/2018,09:13:55,23.12260866,Yes
25/12/2018,09:13:58,29.73432541,Yes
25/12/2018,09:14:10,12.29525805,Yes
25/12/2018,09:14:23,29.39903736,Yes
25/12/2018,09:17:54,28.05788517,Yes
25/12/2018,09:18:50,26.33237839,Yes
25/12/2018,09:33:54,27.03975439,Yes
25/12/2018,09:36:50,29.72614765,Yes
25/12/2018,09:49:54,23.92402887,Yes
25/12/2018,09:52:23,10.16904116,Yes
25/12/2018,10:05:54,23.82180691,Yes
25/12/2018,10:08:06,12.9535675,Yes
25/12/2018,10:08:51,29.05557156,Yes
25/12/2018,10:10:55,29.80792522,Yes
25/12/2018,10:21:45,28.00472975,Yes
25/12/2018,10:36:54,27.94748545,Yes
25/12/2018,10:37:13,29.47672606,Yes
25/12/2018,10:37:50,29.86108065,Yes
25/12/2018,10:40:17,28.92063856,Yes
25/12/2018,10:42:59,13.70183229,Yes
25/12/2018,10:52:54,27.87797451,Yes
25/12/2018,10:58:10,18.14235449,Yes
25/12/2018,11:01:49,26.27922297,Yes
25/12/2018,11:02:04,25.71904659,Yes
25/12/2018,11:02:12,25.37558079,Yes
25/12/2018,11:03:14,18.17097664,Yes
25/12/2018,11:03:38,23.19620848,Yes
25/12/2018,11:04:09,18.02377701,Yes
25/12/2018,11:04:22,26.41415596,Yes
25/12/2018,11:04:27,28.22961807,Yes
25/12/2018,11:08:54,24.08758402,Yes
25/12/2018,11:24:54,29.84063625,Yes
25/12/2018,11:32:06,11.03997231,Yes
25/12/2018,11:40:54,28.02926302,Yes
25/12/2018,11:43:22,11.83321476,Yes
25/12/2018,11:43:32,29.59530354,Yes
25/12/2018,11:46:39,21.14768028,Yes
25/12/2018,11:46:55,28.00472975,Yes
25/12/2018,11:47:29,12.31570244,Yes
25/12/2018,11:47:33,21.2785244,Yes
25/12/2018,11:47:55,29.40721512,Yes
25/12/2018,11:48:29,6.971538067,Yes
25/12/2018,11:52:44,29.61574793,Yes
25/12/2018,11:52:56,29.93468046,Yes
25/12/2018,11:53:07,20.64883709,Yes
25/12/2018,11:53:33,15.87711573,Yes
25/12/2018,11:56:45,28.42997313,Yes
25/12/2018,11:59:14,13.49329948,Yes
25/12/2018,12:00:42,26.32828951,Yes
25/12/2018,12:00:55,23.34340811,Yes
25/12/2018,12:01:07,22.08812237,Yes
25/12/2018,12:04:56,22.83229828,Yes
25/12/2018,12:06:12,27.54677534,Yes
25/12/2018,12:06:36,24.46376085,Yes
25/12/2018,12:06:45,21.13132477,Yes
25/12/2018,12:10:06,29.51761484,Yes
25/12/2018,12:11:54,21.87550068,Yes
25/12/2018,12:12:54,17.8152442,Yes
25/12/2018,12:13:03,28.80614996,Yes
25/12/2018,12:27:54,27.43228674,Yes
25/12/2018,12:30:26,28.434062,Yes
25/12/2018,12:36:00,19.77381706,Yes
25/12/2018,12:36:13,19.52848434,Yes
25/12/2018,12:36:59,29.30908203,Yes
25/12/2018,12:43:54,28.02926302,Yes
25/12/2018,12:44:51,29.03512716,Yes
25/12/2018,12:59:54,28.08650732,Yes
25/12/2018,13:15:54,23.86269569,Yes
25/12/2018,13:18:51,27.35868692,Yes
25/12/2018,13:20:57,29.36223745,Yes
25/12/2018,13:22:00,23.62145185,Yes
25/12/2018,13:26:43,26.37735605,Yes
25/12/2018,13:27:27,29.8324585,Yes
25/12/2018,13:31:45,23.88314009,Yes
25/12/2018,13:35:08,25.79264641,Yes
25/12/2018,13:35:27,29.50943708,Yes
25/12/2018,13:36:37,29.54623699,Yes
25/12/2018,13:37:04,25.78446865,Yes
25/12/2018,13:39:38,28.63850594,Yes
25/12/2018,13:46:54,28.05379629,Yes
25/12/2018,13:47:36,20.69381475,Yes
25/12/2018,13:47:40,7.069671154,Yes
25/12/2018,13:47:57,23.53149652,Yes
25/12/2018,13:53:37,29.51761484,Yes
25/12/2018,13:53:41,29.39494848,Yes
25/12/2018,13:57:53,29.48899269,Yes
25/12/2018,13:58:13,25.35922527,Yes
25/12/2018,13:58:40,18.40404272,Yes
25/12/2018,14:02:54,28.19281816,Yes
25/12/2018,14:03:07,27.15015411,Yes
25/12/2018,14:05:47,29.0473938,Yes
25/12/2018,14:05:51,29.67708111,Yes
25/12/2018,14:11:48,19.64706182,Yes
25/12/2018,14:18:54,23.94447327,Yes
25/12/2018,14:20:12,25.04438162,Yes
25/12/2018,14:20:36,29.34588194,Yes
25/12/2018,14:23:32,20.42803764,Yes
25/12/2018,14:23:47,11.93134785,Yes
25/12/2018,14:23:51,28.4913063,Yes
25/12/2018,14:28:48,27.84935236,Yes
25/12/2018,14:29:01,29.21503782,Yes
25/12/2018,14:32:23,21.42572403,Yes
25/12/2018,14:32:25,20.80830336,Yes
25/12/2018,14:33:05,28.99423838,Yes
25/12/2018,14:33:08,29.97556925,Yes
25/12/2018,14:34:11,29.74250317,Yes
25/12/2018,14:34:14,29.2968154,Yes
25/12/2018,14:34:17,23.96900654,Yes
25/12/2018,14:34:20,23.02447557,Yes
25/12/2018,14:34:22,23.29843044,Yes
25/12/2018,14:36:58,24.73362684,Yes
25/12/2018,14:39:13,28.56490612,Yes
25/12/2018,14:40:57,16.38413668,Yes
25/12/2018,14:41:08,17.59035587,Yes
25/12/2018,14:43:17,22.8282094,Yes
25/12/2018,14:43:20,17.451334,Yes
25/12/2018,14:43:39,20.91052532,Yes
25/12/2018,14:43:45,9.850108624,Yes
25/12/2018,14:44:34,24.43922758,Yes
25/12/2018,14:53:21,9.527087212,Yes
25/12/2018,14:53:38,29.47672606,Yes
25/12/2018,14:55:20,29.91832495,Yes
25/12/2018,14:55:31,25.16704798,Yes
25/12/2018,14:56:36,15.80760479,Yes
25/12/2018,14:57:21,12.02948093,Yes
25/12/2018,14:59:31,29.96739149,Yes
25/12/2018,14:59:40,12.19303608,Yes
25/12/2018,15:00:42,17.25506783,Yes
25/12/2018,15:01:18,26.7698884,Yes
25/12/2018,15:02:26,29.23957109,Yes
25/12/2018,15:02:55,20.10092735,Yes
25/12/2018,15:03:14,11.27303839,Yes
25/12/2018,15:04:28,17.77435541,Yes
25/12/2018,15:05:02,23.35976362,Yes
25/12/2018,15:06:45,27.98019648,Yes
25/12/2018,15:06:57,22.16989994,Yes
25/12/2018,15:07:19,18.41630936,Yes
25/12/2018,15:07:27,21.2785244,Yes
25/12/2018,15:07:39,22.21487761,Yes
25/12/2018,15:08:05,14.47871923,Yes
25/12/2018,15:08:17,24.65184927,Yes
25/12/2018,15:08:19,21.90821171,Yes
25/12/2018,15:08:25,26.2914896,Yes
25/12/2018,15:08:41,23.9567399,Yes
25/12/2018,15:09:52,14.77720737,Yes
25/12/2018,15:09:57,21.46661282,Yes
25/12/2018,15:11:12,22.25985527,Yes
25/12/2018,15:11:17,29.36632633,Yes
25/12/2018,15:11:45,19.57346201,Yes
25/12/2018,15:12:58,18.01559925,Yes
25/12/2018,15:14:10,26.4264226,Yes
25/12/2018,15:14:41,26.61042213,Yes
25/12/2018,15:15:01,29.45219278,Yes
25/12/2018,15:15:15,11.27712727,Yes
25/12/2018,15:15:24,29.4481039,Yes
25/12/2018,15:15:33,25.9480238,Yes
25/12/2018,15:15:50,15.24742842,Yes
25/12/2018,15:15:55,22.47247696,Yes
25/12/2018,15:16:01,17.59853363,Yes
25/12/2018,15:17:15,19.33630705,Yes
25/12/2018,15:17:42,12.52832413,Yes
25/12/2018,15:21:54,28.36455107,Yes
25/12/2018,15:21:58,29.58712578,Yes
25/12/2018,15:24:09,27.02748775,Yes
25/12/2018,15:26:04,17.91337729,Yes
25/12/2018,15:26:36,28.52810621,Yes
25/12/2018,15:27:31,28.90428305,Yes
25/12/2018,15:28:03,29.8120141,Yes
25/12/2018,15:28:42,29.10872698,Yes
25/12/2018,15:29:39,26.99068785,Yes
25/12/2018,15:29:46,23.29843044,Yes
25/12/2018,15:29:58,20.35852671,Yes
25/12/2018,15:30:18,27.26464272,Yes
25/12/2018,15:30:23,5.503630638,Yes
25/12/2018,15:30:44,20.17452717,Yes
25/12/2018,15:31:13,22.90998697,Yes
25/12/2018,15:32:38,29.51352596,Yes
25/12/2018,15:32:45,22.39069939,Yes
25/12/2018,15:34:05,26.17291212,Yes
25/12/2018,15:37:54,29.40721512,Yes
25/12/2018,15:39:31,26.39780045,Yes
25/12/2018,15:39:34,27.52633095,Yes
25/12/2018,15:47:06,29.41539288,Yes
25/12/2018,15:49:03,14.96529579,Yes
25/12/2018,15:49:35,17.81115532,Yes
25/12/2018,15:50:54,10.34077406,Yes
25/12/2018,15:53:54,25.71086884,Yes
25/12/2018,15:54:45,27.37913132,Yes
25/12/2018,15:54:54,10.18539667,Yes
25/12/2018,15:54:57,23.99353981,Yes
25/12/2018,15:58:59,28.75299454,Yes
25/12/2018,15:59:24,23.22891951,Yes
25/12/2018,15:59:26,24.44331646,Yes
25/12/2018,15:59:35,28.92063856,Yes
25/12/2018,15:59:48,15.85258245,Yes
25/12/2018,15:59:51,18.15871,Yes
25/12/2018,15:59:56,18.60439777,Yes
25/12/2018,16:00:07,17.55764484,Yes
25/12/2018,16:00:13,29.87334728,Yes
25/12/2018,16:00:23,20.98003626,Yes
25/12/2018,16:00:32,25.96029043,Yes
25/12/2018,16:00:47,29.64845896,Yes
25/12/2018,16:00:54,26.74535513,Yes
25/12/2018,16:00:56,26.54908895,Yes
25/12/2018,16:00:59,13.35427761,Yes
25/12/2018,16:01:05,26.16882324,Yes
25/12/2018,16:01:31,9.743797779,Yes
25/12/2018,16:01:36,17.57808924,Yes
25/12/2018,16:01:58,23.87496233,Yes
25/12/2018,16:02:33,29.78748083,Yes
25/12/2018,16:03:29,14.66271877,Yes
25/12/2018,16:04:08,29.7752142,Yes
25/12/2018,16:04:13,19.62661743,Yes
25/12/2018,16:04:53,29.30090427,Yes
25/12/2018,16:05:33,29.93468046,Yes
25/12/2018,16:06:59,26.97024345,Yes
25/12/2018,16:07:35,20.74697018,Yes
25/12/2018,16:07:49,20.58341503,Yes
25/12/2018,16:08:43,18.04831028,Yes
25/12/2018,16:08:54,13.2806778,Yes
25/12/2018,16:09:07,29.6975255,Yes
25/12/2018,16:09:42,9.220421314,Yes
25/12/2018,16:09:52,22.60332108,Yes
25/12/2018,16:10:14,25.10162592,Yes
25/12/2018,16:10:19,29.66481447,Yes
25/12/2018,16:10:44,14.96529579,Yes
25/12/2018,16:10:47,20.64883709,Yes
25/12/2018,16:11:28,17.61488914,Yes
25/12/2018,16:12:18,17.90519953,Yes
25/12/2018,16:14:48,19.27088499,Yes
25/12/2018,16:21:55,25.48189163,Yes
25/12/2018,16:21:58,28.72437239,Yes
25/12/2018,16:22:03,29.43992615,Yes
25/12/2018,16:23:01,15.901649,Yes
25/12/2018,16:25:20,22.27621078,Yes
25/12/2018,16:25:54,28.01699638,Yes
25/12/2018,16:26:17,13.03534508,Yes
25/12/2018,16:26:48,18.96421909,Yes
25/12/2018,16:26:59,28.02926302,Yes
25/12/2018,16:27:03,24.70909357,Yes
25/12/2018,16:28:05,24.94215965,Yes
25/12/2018,16:28:34,29.64437008,Yes
25/12/2018,16:28:57,27.31779814,Yes
25/12/2018,16:29:15,28.54037285,Yes
25/12/2018,16:29:19,23.72367382,Yes
25/12/2018,16:29:36,18.82519722,Yes
25/12/2018,16:29:39,26.49593353,Yes
25/12/2018,16:29:50,12.93312311,Yes
25/12/2018,16:30:02,9.543442726,Yes
25/12/2018,16:30:10,29.73841429,Yes
25/12/2018,16:30:15,20.52617073,Yes
25/12/2018,16:35:55,28.00064087,Yes
25/12/2018,16:37:04,25.59638023,Yes
25/12/2018,16:38:06,14.60547447,Yes
25/12/2018,16:38:12,24.12029505,Yes
25/12/2018,16:38:31,17.33275652,Yes
25/12/2018,16:40:12,29.51761484,Yes
25/12/2018,16:40:26,24.51691628,Yes
25/12/2018,16:41:45,19.75337267,Yes
25/12/2018,16:46:06,27.26464272,Yes
25/12/2018,16:54:00,19.0787077,Yes
25/12/2018,16:56:54,27.87388563,Yes
25/12/2018,16:59:59,16.51498079,Yes
25/12/2018,17:00:28,25.23655891,Yes
25/12/2018,17:00:45,18.78021955,Yes
25/12/2018,17:01:03,29.59530354,Yes
25/12/2018,17:01:54,14.80582952,Yes
25/12/2018,17:04:51,11.78414822,Yes
25/12/2018,17:12:54,27.98019648,Yes
25/12/2018,17:28:54,28.11512947,Yes
25/12/2018,17:37:56,29.15370464,Yes
25/12/2018,17:44:54,22.50109911,Yes
25/12/2018,18:00:54,23.76456261,Yes
25/12/2018,18:16:45,22.83229828,Yes
25/12/2018,18:17:50,18.55533123,Yes
25/12/2018,18:18:27,16.19195938,Yes
25/12/2018,18:20:46,29.88561392,Yes
25/12/2018,18:22:28,15.63996077,Yes
25/12/2018,18:24:16,29.50125933,Yes
25/12/2018,18:24:50,29.82428074,Yes
25/12/2018,18:25:04,28.88792753,Yes
25/12/2018,18:25:10,27.75121927,Yes
25/12/2018,18:25:22,22.86500931,Yes
25/12/2018,18:26:41,25.19567013,Yes
25/12/2018,18:27:02,19.44670677,Yes
25/12/2018,18:30:05,26.92935467,Yes
25/12/2018,18:31:54,23.93220663,Yes
25/12/2018,18:32:34,22.28847742,Yes
25/12/2018,18:32:53,23.51514101,Yes
25/12/2018,18:33:28,27.61628628,Yes
25/12/2018,18:38:32,27.32597589,Yes
25/12/2018,18:38:38,28.92881632,Yes
25/12/2018,18:40:32,19.04599667,Yes
25/12/2018,18:40:43,21.37665749,Yes
25/12/2018,18:41:40,28.78979445,Yes
25/12/2018,18:41:49,16.36369228,Yes
25/12/2018,18:42:14,13.70592117,Yes
25/12/2018,18:42:23,18.62484217,Yes
25/12/2018,18:42:46,27.07246542,Yes
25/12/2018,18:42:48,16.00795984,Yes
25/12/2018,18:42:50,27.96792984,Yes
25/12/2018,18:42:58,23.44971895,Yes
25/12/2018,18:44:04,17.5085783,Yes
25/12/2018,18:44:47,28.61397266,Yes
25/12/2018,18:47:54,27.75121927,Yes
25/12/2018,19:02:16,21.16812468,Yes
25/12/2018,19:03:00,21.60972357,Yes
25/12/2018,19:03:54,24.80313778,Yes
25/12/2018,19:04:45,26.75353289,Yes
25/12/2018,19:05:13,29.47263718,Yes
25/12/2018,19:05:21,26.92117691,Yes
25/12/2018,19:10:02,14.55231905,Yes
25/12/2018,19:10:58,9.154999256,Yes
25/12/2018,19:12:51,17.50448942,Yes
25/12/2018,19:14:21,25.31833649,Yes
25/12/2018,19:14:28,28.80614996,Yes
25/12/2018,19:14:33,29.88561392,Yes
25/12/2018,19:14:55,23.99353981,Yes
25/12/2018,19:14:58,29.23957109,Yes
25/12/2018,19:16:20,25.73131323,Yes
25/12/2018,19:16:28,19.43444014,Yes
25/12/2018,19:17:12,18.81701946,Yes
25/12/2018,19:17:16,25.04029274,Yes
25/12/2018,19:17:50,28.09468508,Yes
25/12/2018,19:18:01,29.86516953,Yes
25/12/2018,19:18:32,23.54785204,Yes
25/12/2018,19:19:54,23.34340811,Yes
25/12/2018,19:35:55,27.9556632,Yes
25/12/2018,19:37:14,22.19852209,Yes
25/12/2018,19:50:03,24.12438393,Yes
25/12/2018,19:51:38,13.46876621,Yes
25/12/2018,19:51:45,27.83708572,Yes
25/12/2018,19:51:51,29.04330492,Yes
25/12/2018,19:53:55,18.01559925,Yes
25/12/2018,19:54:15,25.15478134,Yes
25/12/2018,19:56:35,27.59993076,Yes
25/12/2018,19:56:55,15.72173834,Yes
25/12/2018,19:57:09,21.68332338,Yes
25/12/2018,19:57:21,21.35212421,Yes
25/12/2018,19:57:56,12.39339113,Yes
25/12/2018,19:57:58,13.16210032,Yes
25/12/2018,20:00:02,27.50179768,Yes
25/12/2018,20:00:51,27.35868692,Yes
25/12/2018,20:03:35,29.53805923,Yes
25/12/2018,20:03:41,29.63210344,Yes
25/12/2018,20:04:42,17.05880165,Yes
25/12/2018,20:04:51,29.74659204,Yes
25/12/2018,20:05:00,28.34819555,Yes
25/12/2018,20:05:03,24.98304844,Yes
25/12/2018,20:05:05,19.50395107,Yes
25/12/2018,20:05:10,7.40904808,Yes
25/12/2018,20:05:12,5.679452419,Yes
25/12/2018,20:05:14,3.966212273,Yes
25/12/2018,20:05:17,3.769946098,Yes
25/12/2018,20:05:28,26.24651194,Yes
25/12/2018,20:05:31,15.42733908,Yes
25/12/2018,20:06:29,12.90041208,Yes
25/12/2018,20:06:55,23.91585112,Yes
25/12/2018,20:07:22,23.58874083,Yes
25/12/2018,20:07:44,29.9265027,Yes
25/12/2018,20:08:06,23.97309542,Yes
25/12/2018,20:08:19,16.17969275,Yes
25/12/2018,20:08:53,9.302198887,Yes
25/12/2018,20:09:08,28.82250547,Yes
25/12/2018,20:09:11,23.21665287,Yes
25/12/2018,20:09:13,21.13541365,Yes
25/12/2018,20:12:35,15.66858292,Yes
25/12/2018,20:12:47,16.33098125,Yes
25/12/2018,20:14:33,25.03620386,Yes
25/12/2018,20:14:59,21.36439085,Yes
25/12/2018,20:15:08,18.93968582,Yes
25/12/2018,20:16:45,17.15284586,Yes
25/12/2018,20:20:19,15.79124928,Yes
25/12/2018,20:20:22,14.53187466,Yes
25/12/2018,20:20:43,15.44369459,Yes
25/12/2018,20:21:02,29.21094894,Yes
25/12/2018,20:21:14,29.42765951,Yes
25/12/2018,20:21:47,21.93683386,Yes
25/12/2018,20:22:55,23.7277627,Yes
25/12/2018,20:23:44,22.31301069,Yes
25/12/2018,20:24:30,25.48189163,Yes
25/12/2018,20:24:35,26.26286745,Yes
25/12/2018,20:25:08,26.94979906,Yes
25/12/2018,20:26:17,22.76278734,Yes
25/12/2018,20:32:43,19.91692781,Yes
25/12/2018,20:32:57,24.49647188,Yes
25/12/2018,20:33:31,14.99391794,Yes
25/12/2018,20:34:34,23.83407354,Yes
25/12/2018,20:34:38,15.2883172,Yes
25/12/2018,20:34:43,16.01204872,Yes
25/12/2018,20:36:44,25.19975901,Yes
25/12/2018,20:36:53,20.35852671,Yes
25/12/2018,20:37:41,16.87071323,Yes
25/12/2018,20:38:55,20.3217268,Yes
25/12/2018,20:39:57,28.40135098,Yes
25/12/2018,20:40:37,16.01204872,Yes
25/12/2018,20:44:03,10.34895182,Yes
25/12/2018,20:44:34,8.787000179,Yes
25/12/2018,20:45:57,17.05062389,Yes
25/12/2018,20:46:00,14.40103054,Yes
25/12/2018,20:47:32,28.22144032,Yes
25/12/2018,20:47:42,21.00048065,Yes
25/12/2018,20:54:55,23.92811775,Yes
25/12/2018,20:59:52,26.00935698,Yes
25/12/2018,21:00:05,29.8324585,Yes
25/12/2018,21:00:31,23.1348753,Yes
25/12/2018,21:02:10,29.97148037,Yes
25/12/2018,21:02:25,19.99870539,Yes
25/12/2018,21:02:58,13.93489838,Yes
25/12/2018,21:03:24,16.73578024,Yes
25/12/2018,21:03:39,24.64776039,Yes
25/12/2018,21:04:14,15.4232502,Yes
25/12/2018,21:07:30,17.11604595,Yes
25/12/2018,21:08:21,19.58572865,Yes
25/12/2018,21:08:47,13.40743303,Yes
25/12/2018,21:10:01,26.43868923,Yes
25/12/2018,21:10:54,19.64706182,Yes
25/12/2018,21:11:33,23.84634018,Yes
25/12/2018,21:11:42,18.76795292,Yes
25/12/2018,21:11:49,22.88136482,Yes
25/12/2018,21:12:37,26.47140026,Yes
25/12/2018,21:13:39,22.942698,Yes
25/12/2018,21:14:08,23.51514101,Yes
25/12/2018,21:14:16,19.96599436,Yes
25/12/2018,21:14:37,29.75885868,Yes
25/12/2018,21:15:13,18.80066395,Yes
25/12/2018,21:15:21,28.80206108,Yes
25/12/2018,21:15:39,29.89379168,Yes
25/12/2018,21:16:51,29.01877165,Yes
25/12/2018,21:17:00,14.90805149,Yes
25/12/2018,21:17:13,22.21487761,Yes
25/12/2018,21:17:57,24.03033972,Yes
25/12/2018,21:18:02,28.59761715,Yes
25/12/2018,21:19:33,23.23709726,Yes
25/12/2018,21:19:41,12.54876852,Yes
25/12/2018,21:20:34,19.78199482,Yes
25/12/2018,21:21:01,18.14235449,Yes
25/12/2018,21:21:51,16.20422602,Yes
25/12/2018,21:23:56,26.32011175,Yes
25/12/2018,21:24:26,22.77505398,Yes
25/12/2018,21:26:45,23.90358448,Yes
25/12/2018,21:27:19,24.28793907,Yes
25/12/2018,21:30:20,13.57098818,Yes
25/12/2018,21:31:37,27.82890797,Yes
25/12/2018,21:32:00,21.16812468,Yes
25/12/2018,21:32:08,29.84063625,Yes
25/12/2018,21:32:18,15.88938236,Yes
25/12/2018,21:32:33,28.72028351,Yes
25/12/2018,21:32:47,19.28315163,Yes
25/12/2018,21:33:58,19.08279657,Yes
25/12/2018,21:34:12,24.15300608,Yes
25/12/2018,21:34:25,19.1727519,Yes
25/12/2018,21:37:18,10.34486294,Yes
25/12/2018,21:40:34,23.13896418,Yes
25/12/2018,21:40:41,28.65077257,Yes
25/12/2018,21:40:43,9.191799164,Yes
25/12/2018,21:41:55,19.81470585,Yes
25/12/2018,21:46:49,29.18232679,Yes
25/12/2018,21:47:23,26.27104521,Yes
25/12/2018,21:47:34,13.88992071,Yes
25/12/2018,21:48:09,28.83886099,Yes
25/12/2018,21:50:44,22.20669985,Yes
25/12/2018,21:50:55,12.96992302,Yes
25/12/2018,21:51:13,15.10022879,Yes
25/12/2018,21:51:34,15.36191702,Yes
25/12/2018,21:51:37,22.26803303,Yes
25/12/2018,21:51:39,19.4221735,Yes
25/12/2018,21:51:41,20.64474821,Yes
25/12/2018,21:51:43,20.82465887,Yes
25/12/2018,21:52:33,20.4362154,Yes
25/12/2018,21:52:37,23.62962961,Yes
25/12/2018,21:53:10,23.3066082,Yes
25/12/2018,21:53:19,28.40952873,Yes
25/12/2018,21:53:27,29.68525887,Yes
25/12/2018,21:53:37,26.0625124,Yes
25/12/2018,21:53:57,16.25329256,Yes
25/12/2018,21:54:08,29.57485914,Yes
25/12/2018,21:54:37,24.9339819,Yes
25/12/2018,21:54:59,28.92881632,Yes
25/12/2018,21:56:20,28.44223976,Yes
25/12/2018,21:56:39,26.77806616,Yes
25/12/2018,21:57:00,29.77112532,Yes
25/12/2018,21:57:36,28.3768177,Yes
25/12/2018,21:57:40,29.72614765,Yes
25/12/2018,21:57:44,25.73949099,Yes
25/12/2018,21:57:47,24.39833879,Yes
25/12/2018,21:57:49,28.53219509,Yes
25/12/2018,21:57:55,19.76972818,Yes
25/12/2018,21:58:37,21.22536898,Yes
25/12/2018,22:04:42,26.57362223,Yes
25/12/2018,22:05:28,27.0765543,Yes
25/12/2018,22:06:07,19.94963884,Yes
25/12/2018,22:06:10,23.12260866,Yes
25/12/2018,22:10:09,18.96830797,Yes
25/12/2018,22:10:31,26.85166597,Yes
25/12/2018,22:10:34,29.40312624,Yes
25/12/2018,22:10:43,17.40635633,Yes
25/12/2018,22:10:59,14.33969736,Yes
25/12/2018,22:11:08,28.04970741,Yes
25/12/2018,22:11:29,13.11303377,Yes
25/12/2018,22:12:23,28.81023884,Yes
25/12/2018,22:12:26,21.06999159,Yes
25/12/2018,22:12:53,29.69343662,Yes
25/12/2018,22:13:17,16.06520414,Yes
25/12/2018,22:13:54,17.95426607,Yes
25/12/2018,22:15:02,29.03512716,Yes
25/12/2018,22:15:20,27.86570787,Yes
25/12/2018,22:15:27,13.86129856,Yes
25/12/2018,22:15:40,12.90858984,Yes
25/12/2018,22:16:17,14.61365223,Yes
25/12/2018,22:16:58,29.05966043,Yes
25/12/2018,22:17:32,18.19550991,Yes
25/12/2018,22:18:19,27.60810852,Yes
25/12/2018,22:19:04,28.92472744,Yes
25/12/2018,22:22:55,21.60563469,Yes
25/12/2018,22:24:38,28.8552165,Yes
25/12/2018,22:27:16,28.55672836,Yes
25/12/2018,22:27:41,26.25468969,Yes
25/12/2018,22:27:54,14.16387558,Yes
25/12/2018,22:29:55,28.02926302,Yes
25/12/2018,22:45:55,19.83515024,Yes
25/12/2018,23:01:45,27.4772644,Yes
25/12/2018,23:02:33,16.42502546,Yes
25/12/2018,23:02:39,28.27459574,Yes
25/12/2018,23:02:50,29.96330261,Yes
25/12/2018,23:03:23,29.88152504,Yes
25/12/2018,23:03:36,29.93059158,Yes
25/12/2018,23:03:39,22.1576333,Yes
25/12/2018,23:03:45,13.38698864,Yes
25/12/2018,23:04:35,25.1057148,Yes
25/12/2018,23:04:49,24.31656122,Yes
25/12/2018,23:04:58,12.56921291,Yes
25/12/2018,23:05:07,14.30698633,Yes
25/12/2018,23:05:14,13.48921061,Yes
25/12/2018,23:05:45,12.42610216,Yes
25/12/2018,23:05:50,29.68116999,Yes
25/12/2018,23:06:29,17.83977747,Yes
25/12/2018,23:06:31,7.057404518,Yes
25/12/2018,23:06:33,6.885671616,Yes
25/12/2018,23:06:36,23.44971895,Yes
25/12/2018,23:06:43,22.1208334,Yes
25/12/2018,23:07:16,13.35427761,Yes
25/12/2018,23:07:19,29.72614765,Yes
25/12/2018,23:08:25,29.48899269,Yes
25/12/2018,23:08:52,19.39355135,Yes
25/12/2018,23:09:13,27.06019878,Yes
25/12/2018,23:11:30,12.79819012,Yes
25/12/2018,23:11:39,17.6435113,Yes
25/12/2018,23:15:18,27.86570787,Yes
25/12/2018,23:15:45,19.03781891,Yes
25/12/2018,23:16:55,19.67568398,Yes
25/12/2018,23:17:01,18.29773188,Yes
25/12/2018,23:17:11,29.94285822,Yes
25/12/2018,23:17:17,21.2008357,Yes
25/12/2018,23:18:09,20.00688314,Yes
25/12/2018,23:18:14,24.70500469,Yes
25/12/2018,23:18:28,16.76849127,Yes
25/12/2018,23:18:46,23.40065241,Yes
25/12/2018,23:18:49,20.24403811,Yes
25/12/2018,23:19:17,23.76865149,Yes
25/12/2018,23:19:51,29.87334728,Yes
25/12/2018,23:21:01,25.16704798,Yes
25/12/2018,23:21:04,22.88136482,Yes
